ingredients_string,name,url
"Macarons: 3 extra-large egg whites 1/3 cup white sugar 1 2/3 cups confectioners' sugar 1 cup almond flour 1 pinch salt Buttercream Filling: 1/2 cup butter, softened 2/3 cup confectioners' sugar",French Macarons,https://www.allrecipes.com/recipe/246328/french-macarons/
"3/4 teaspoon salt 1/2 teaspoon ground black pepper 1/2 teaspoon thyme 2 tablespoons butter, divided 1 thinly sliced sweet onion 1 1/2 pounds Yukon gold potatoes, peeled and thinly sliced",Pommes Anna With Gruyere,https://www.allrecipes.com/recipe/258434/pommes-anna-with-gruyere/
"4 pounds veal shoulder roast 1/4 teaspoon dried thyme 4 carrots, halved 1 pound small potatoes 1/2 pound small white onions 1/2 pound mushrooms 2 tablespoons all-purpose flour 1 (10 ounce) package frozen green peas",Veal Roast Blanquette,https://www.allrecipes.com/recipe/30983/veal-roast-blanquette/
"1 cup whole, pitted kalamata olives 1 tablespoon garlic, minced 1 tablespoon capers, drained 3 tablespoons olive oil 1 (5 ounce) can water-packed tuna, drained",Tangy Mediterranean Tuna Salad,https://www.allrecipes.com/recipe/17264/tangy-mediterranean-tuna-salad/
1/4 cup balsamic vinegar 1/4 cup horseradish mustard 1/2 cup extra-virgin olive oil,Horseradish Vinaigrette,https://www.allrecipes.com/recipe/142356/horseradish-vinaigrette/
4 1/2 pounds ripe quinces 5 1/2 cups white sugar,Quince Paste,https://www.allrecipes.com/recipe/157011/quince-paste/
3/4 cup white wine,Kir,https://www.allrecipes.com/recipe/166549/kir/
9 ounces pitted prunes 1 cup all-purpose flour 5/8 cup white sugar 1 tablespoon vanilla sugar 1 teaspoon baking powder 1 pinch salt 4 eggs 3 cups whole milk,Far Breton,https://www.allrecipes.com/recipe/134592/far-breton/
"4 bone-in chicken breast halves, with skin 3 tablespoons chopped fresh ginger root salt to taste 3 tablespoons all-purpose flour 3 tablespoons olive oil 3 tablespoons olive oil 1 medium onion, finely chopped 1 cup chicken broth 1 cup heavy cream 2 tablespoons sour cream 1/2 cup dry white wine 3 tablespoons chopped fresh tarragon 12 spears thick stemmed asparagus 1 sprig fresh parsley",Poulet Aigu De Tarragon,https://www.allrecipes.com/recipe/44133/poulet-aigu-de-tarragon/
2 cups milk 7 1/2 tablespoons all-purpose flour 1 whole vanilla bean 3/4 cup castor sugar or superfine sugar 1 pinch salt 6 egg yolks 1 1/2 (17.5 ounce) packages frozen puff pastry 1/2 cup apricot preserves (optional),French Vanilla Slices Mille Feuilles,https://www.allrecipes.com/recipe/37182/french-vanilla-slices-mille-feuilles/
"3 slices bacon 2 pounds beef stew meat 1 cup dry red wine 1 cube beef bouillon 1 cup boiling water 2 cloves garlic, crushed 1 tablespoon dried minced onion 2 teaspoons salt 1/4 teaspoon dried thyme strip of orange peel 2 tablespoons cornstarch 2 tablespoons cold water 1 1/2 cups pickled pearl onions, drained 3/4 pound fresh button mushrooms, halved 1/2 cup pitted black olives",Deluxe French Beef Stew,https://www.allrecipes.com/recipe/57304/deluxe-french-beef-stew/
"6 tablespoons olive oil 4 medium yellow onions, sliced 1/4 inch thick 1 tablespoon unsalted butter 1 clove garlic, thinly sliced 4 sprigs fresh thyme 1 bay leaf salt to taste 1/4 teaspoon ground white pepper 3/4 cup dry white wine 2 quarts chicken stock 1/2 cup port wine 6 slices French bread",Onion Soup Gratinee,https://www.allrecipes.com/recipe/78396/onion-soup-gratinee/
"3/4 cup light mayonnaise 4 cloves garlic, crushed 1 teaspoon saffron powder 4 teaspoons plain dry bread crumbs 1 teaspoon red pepper flakes 1/2 French baguette, sliced into 1/4 inch rounds 1 tablespoon olive oil 4 cloves garlic, minced 1/2 medium onion, chopped 1 leek, bulb only, chopped 1 pinch saffron powder 1 bay leaf 3/4 cup white wine 1/3 cup red wine 4 ounces cod fillets 1 cup water 1 cup beef broth 1 roma (plum) tomato, seeded and chopped 1 1/2 teaspoons lemon juice 3 tablespoons chopped fresh parsley, divided 1 tablespoon all-purpose flour 1/2 cup half-and-half cream",Jean Pierres Cod Fish Soup,https://www.allrecipes.com/recipe/75075/jean-pierres-cod-fish-soup/
"1 pound bacon 1 pound calves' liver, sliced",Liver And Bacon,https://www.allrecipes.com/recipe/70582/liver-and-bacon/
"2 cups whipping cream 1/4 cup sugar 1 teaspoon cinnamon 1/4 teaspoon ground ginger 1/4 teaspoon ground nutmeg 1/4 teaspoon ground cloves 1 cup pumpkin puree 1/2 vanilla bean, split and scraped 1 teaspoon dark rum 5 egg yolks 2 tablespoons white sugar 1/2 cup chopped toasted pecans",Pumpkin Pot De Creme,https://www.allrecipes.com/recipe/150255/pumpkin-pot-de-creme/
"1/3 cup white vinegar 1/4 cup minced shallots 2 teaspoons dried tarragon 4 egg yolks, beaten",Bearnaise Sauce I,https://www.allrecipes.com/recipe/24313/bearnaise-sauce-i/
"Dough: 1 cup warm water (100 degrees F or 38 degrees C) 1 (.25 ounce) package active dry yeast 1/4 cup granulated white sugar 3 1/2 cups unbleached bread flour 3 teaspoons kosher salt 6 tablespoons butter, room temperature, cut into pieces Croissants: 2 sticks unsalted European-style butter 1 egg",Chef Johns Croissants,https://www.allrecipes.com/recipe/261911/chef-johns-croissants/
"1 tablespoon butter, or as needed 1 (12 ounce) package fresh cranberries 1 cup whole milk 1 cup heavy whipping cream 4 large eggs 2 large egg yolks 3/4 cup white sugar 1/4 cup brandy-based orange liqueur (such as Grand Marnier(R)) 2 teaspoons vanilla extract 1 pinch salt 3 tablespoons all-purpose flour",Cranberry Clafouti,https://www.allrecipes.com/recipe/235288/cranberry-clafouti/
"Pastry: 1 1/8 cups all-purpose flour 1 tablespoon white sugar 1/4 teaspoon salt 1/2 cup butter, cut into pieces 2 tablespoons ice water, or as needed 1/2 teaspoon vanilla extract Filling: 1/4 cup brown sugar, or more to taste 1 tablespoon all-purpose flour 1/2 teaspoon ground cinnamon 5 apples - peeled, cored, and sliced 2 tablespoons butter, cut into pieces",Favorite Apple Galette,https://www.allrecipes.com/recipe/235294/favorite-apple-galette/
"Spice Rub: 1 1/2 tablespoons kosher salt 2 teaspoons ground black pepper, or more to taste 2 teaspoons dried thyme Potpourri: 12 cloves garlic 6 (1/4 inch thick) slices fresh ginger 1 orange, zest cut into thin strips 1 bunch fresh thyme, plus more for garnish 3 bay leaves 1 whole duck 2 tablespoons unsalted butter, softened 1 tablespoon brandy (such as Armagnac) 2 teaspoons chopped fresh parsley 1 teaspoon chopped fresh chives 1/2 teaspoon Dijon mustard 1 pinch cayenne pepper salt and ground black pepper to taste",Duck Rillettes,https://www.allrecipes.com/recipe/239783/duck-rillettes/
"5 cups water 2 teaspoons salt 1 (12 ounce) fresh salmon fillet 8 ounces smoked salmon, chopped 1/3 cup chopped green onion 2 tablespoons chopped fresh parsley 1 teaspoon chopped fresh tarragon, or to taste 7 tablespoons butter, softened 1/2 cup mayonnaise 1 tablespoon Dijon mustard 1 tablespoon fresh lemon juice, or to taste",Salmon Terrine,https://www.allrecipes.com/recipe/241882/salmon-terrine/
"1 (12 ounce) jar orange marmalade 4 duck breast halves 2 cloves garlic, minced 1 small yellow onion, sliced",Easy Orange Duck,https://www.allrecipes.com/recipe/212669/easy-orange-duck/
"2 tablespoons olive oil 2 skinless, boneless chicken breast halves - cut into 1 inch cubes 1 tablespoon butter 1 leek, halved lengthwise and thinly sliced crosswise 1 small onion, diced 3 spring onions, finely sliced 2 cloves garlic, smashed 1 carrot, thickly sliced 2 stalks celery, strings peeled, finely diced 1 (16 ounce) package fresh mushrooms, quartered 1/2 cup white wine 2 cups chicken stock salt and ground black pepper to taste 2 sprigs fresh thyme 2 sprigs fresh rosemary 2 sprigs fresh tarragon 2 sprigs fresh oregano 2 sprigs fresh parsley 2 bay leaves 2 tablespoons all-purpose flour (optional)",Chicken Mushroom Stew,https://www.allrecipes.com/recipe/219125/chicken-mushroom-stew/
"1 pound salted cod fish 1 1/2 cups whole milk 6 sprigs fresh thyme 2 bay leaves 1 pinch cayenne pepper 1 pound Yukon Gold potatoes, peeled and cut into 2-inch chunks 8 large cloves garlic, halved 1 teaspoon lemon zest 1/4 cup extra-virgin olive oil, divided 1/2 lemon, juiced 1 pinch freshly ground black pepper",Brandade,https://www.allrecipes.com/recipe/241556/brandade/
"1/2 pound bacon, chopped 6 chicken thighs, or more to taste 2 shallots, chopped 2 teaspoons dried thyme 1 teaspoon dried rosemary 1 teaspoon minced garlic, or more to taste 2 cups dry white wine 1 cup sliced mushrooms, or to taste (optional) 1 cup chicken stock, or more as needed salt and ground black pepper to taste 1 tablespoon butter",Coq Au Vin With Rosemary And Thyme,https://www.allrecipes.com/recipe/244173/coq-au-vin-with-rosemary-and-thyme/
"2 cloves garlic, lightly crushed 1 cup Sauvignon Blanc wine 8 ounces Gruyere cheese, shredded 8 ounces Cheddar cheese, shredded",Better Than A Restaurant Cheese Fondue,https://www.allrecipes.com/recipe/240095/better-than-a-restaurant-cheese-fondue/
"1/4 cup butter 4 large onions, thinly sliced 4 cups beef broth 1 clove garlic, minced",French Onion Soup Slow Cooker,https://www.allrecipes.com/recipe/231612/french-onion-soup-slow-cooker/
"2 egg yolks 1/2 teaspoon freshly ground black pepper, or to taste 2 teaspoons tarragon Dijon mustard 1 teaspoon tarragon vinegar 1 teaspoon water",Chef Johns Butterless Bearnaise Sauce,https://www.allrecipes.com/recipe/234463/chef-johns-butterless-bearnaise-sauce/
"1 (10.75 ounce) can cheddar cheese soup 1 1/4 cups shredded sharp Cheddar cheese 1/4 cup dry white wine 1 clove garlic, minced 1 teaspoon Worcestershire sauce",Cheddar Fondue,https://www.allrecipes.com/recipe/234653/cheddar-fondue/
"1 pound ripe peaches - peeled, pitted and sliced 1 tablespoon lime juice 2 cups white sugar, divided 3 tablespoons liquid pectin",Peach Gelee Candy,https://www.allrecipes.com/recipe/223362/peach-gelee-candy/
"1 recipe pastry for a single 9-inch pie crust 1 (28 ounce) can sliced peaches, drained 1 cup white sugar 1 egg 1 tablespoon all-purpose flour 1 teaspoon butter",Easy French Peach Pie,https://www.allrecipes.com/recipe/228934/easy-french-peach-pie/
"2 (10.75 ounce) cans cream of mushroom soup 1 1/2 cups shredded Cheddar cheese 1/2 cup half-and-half 1/3 cup white wine 1/3 cup mayonnaise 8 cooked skinless, boneless chicken breast halves",White Coq Au Vin,https://www.allrecipes.com/recipe/244688/white-coq-au-vin/
"6 cups water 1 lemon, zested and juiced 4 Bosc pears - cored, peeled, stems left on 1 vanilla bean 3 cups sugar 1 cup prepared hot fudge topping, or as needed",Poached Pears Belle Helene,https://www.allrecipes.com/recipe/245028/poached-pears-belle-helene/
"1 pound fresh asparagus 3/4 pound cooked shrimp - peeled and deveined 1/3 cup mayonnaise 1 tablespoon lemon juice 6 artichoke hearts, drained 1 cup French dressing 2 hard-cooked eggs, chopped",French Shrimp Salad,https://www.allrecipes.com/recipe/14337/french-shrimp-salad/
"For the Pork: 1/4 cup white sesame seeds 1/4 cup black sesame seeds 2 tablespoons shichimi togarashi (Japanese 7 spice) 4 pounds pork tenderloins Kosher salt 2 tablespoons canola oil For the Sauce: 3 shallots, minced 2 tablespoons minced fresh ginger 3/4 cup dry white wine 2 tablespoons fresh lime juice 1 cup whipping cream 2 tablespoons soy sauce 3 tablespoons white miso paste 1 cup cold, unsalted butter, cut into 1-inch cubes",Shichimi Seared Pork Tenderloin,https://www.allrecipes.com/recipe/111328/shichimi-seared-pork-tenderloin/
"8 ounces liverwurst sausage 2 tablespoons butter, softened 1/4 teaspoon Worcestershire sauce 1 tablespoon chopped green onion 2 slices bacon, cooked and crumbled",Easy Liver Pate Ii,https://www.allrecipes.com/recipe/92642/easy-liver-pate-ii/
"4 large eggs 1 cup milk 3/4 cup orange juice 1 tablespoon anise extract 1 cup all-purpose flour 2 tablespoons butter, divided",Orange Anise Crepes,https://www.allrecipes.com/recipe/52841/orange-anise-crepes/
"1 clove garlic, halved 2 pounds potatoes, peeled and thinly sliced 2 1/2 cups heavy whipping cream 2 1/4 cups freshly grated Comte cheese",Gratin Dauphinois De Solange,https://www.allrecipes.com/recipe/246439/gratin-dauphinois-de-solange/
"1 (750 milliliter) bottle red wine (such as Cabernet Sauvignon, Beaujolais, or Burgundy) 2 cups apple juice 3 tablespoons honey 3 cinnamon sticks 10 pods cardamom pods 8 whole cloves",Mulled Wine Vin Chaud,https://www.allrecipes.com/recipe/235297/mulled-wine-vin-chaud/
"1/2 cup butter 3 cucumbers, halved lengthwise 1 tablespoon tarragon 1/2 teaspoon ground white pepper",Sauteed Cucumbers,https://www.allrecipes.com/recipe/235717/sauteed-cucumbers/
"1 (12 pound) goose, thawed if purchased frozen 1/4 teaspoon ground allspice 1/2 teaspoon ground cinnamon salt and black pepper to taste 8 apples, peeled, cored and sliced 1/2 cup Calvados (apple brandy)",Spicy Roast Goose With Apple Stuffing,https://www.allrecipes.com/recipe/181025/spicy-roast-goose-with-apple-stuffing/
"1 frozen single pie crust 1 tablespoon butter 1/2 pound slab bacon with rind removed, diced 1 1/2 cups heavy cream 3 eggs salt and freshly ground black pepper to taste",Johns Quiche Lorraine,https://www.allrecipes.com/recipe/217135/johns-quiche-lorraine/
"2 pounds Roma (plum) tomatoes, quartered 2 shallots, quartered 1/4 cup garlic cloves 3 tablespoons olive oil 2 sprigs fresh sage 2 sprigs fresh rosemary salt and ground black pepper to taste 2 cups balsamic vinegar",Roasted Roma Vinaigrette,https://www.allrecipes.com/recipe/221312/roasted-roma-vinaigrette/
2 cups whole milk 2 tablespoons brown sugar 4 large eggs 1 teaspoon double-strength imitation vanilla extract (such as Goodman's Route 66) 1/2 teaspoon almond extract (such as Watkins(R) pure almond extract) 1/2 teaspoon ground cinnamon 1/4 teaspoon ground nutmeg 1/8 teaspoon ground allspice,Vanilla Almond Spiced French Toast,https://www.allrecipes.com/recipe/240446/vanilla-almond-spiced-french-toast/
"2 tablespoons olive oil 2 cups cubed eggplant 2 cups cubed zucchini 1 cup diced onion 1/2 cup diced celery 1/2 cup diced red bell pepper 1/2 cup cider vinegar 5 tablespoons tomato paste 4 cloves garlic, minced 1 teaspoon curry powder 1 teaspoon salt, or to taste",Ratatouille With Curry,https://www.allrecipes.com/recipe/242346/ratatouille-with-curry/
"2 tablespoons olive oil 4 skinless, boneless chicken breast halves 4 cups chicken stock 1 (9 ounce) package frozen artichoke hearts, thawed 1 cup fresh pearl onions, peeled 1/2 teaspoon dried thyme 1/4 teaspoon salt 1/4 teaspoon ground black pepper 3 ounces soft goat cheese, sliced into 4 pieces",Chicken With Artichokes And Goat Cheese,https://www.allrecipes.com/recipe/223504/chicken-with-artichokes-and-goat-cheese/
"1 cup all-purpose flour 2 tablespoons salt 1 tablespoon ground black pepper 1 tablespoon paprika 1 tablespoon garlic powder 1 tablespoon onion powder 8 meaty beef short ribs 3 tablespoons olive oil 1/2 cup butter 8 sweet onions (such as Vidalia(R)), sliced and separated into rings 2 quarts beef broth 1/2 cup sherry 12 sprigs fresh thyme 1 (1 pound) loaf French bread, thinly sliced",Beef Short Rib French Onion Soup,https://www.allrecipes.com/recipe/228856/beef-short-rib-french-onion-soup/
"3 tablespoons extra-virgin olive oil 2 cups all-purpose flour 1/2 teaspoon salt 1/2 teaspoon ground black pepper 1 cup milk 2 pounds skinless, boneless chicken breast halves 1 (8 ounce) package button mushrooms, sliced 2 cups halved baby carrots 1 onion, chopped 2 cups red wine 2 cups low-sodium chicken broth, or as needed 2 teaspoons Italian seasoning 1/2 teaspoon dried rosemary",Simple And Easy Coq Au Vin,https://www.allrecipes.com/recipe/244641/simple-and-easy-coq-au-vin/
"2 tablespoons olive oil, divided 1/2 onion, chopped 1 cup chopped fresh mushrooms 2 teaspoons minced garlic, divided salt and ground black pepper to taste 1 cup baby spinach 1 tablespoon all-purpose flour, or as needed 2 sheets frozen puff pastry (such as Pepperidge Farm(R)), thawed 1 (1 1/2-pound) boned, skinned salmon fillet 1/2 teaspoon smoked paprika, or more to taste 1 egg, beaten Sauce: 1/2 cup mayonnaise 2 tablespoons fresh lemon juice 2 teaspoons Dijon mustard",Salmon En Croute,https://www.allrecipes.com/recipe/246066/salmon-en-croute/
"1/4 cup butter 1 large onion, finely diced 1 (16 ounce) can mushrooms, drained and thinly sliced 1/3 cup all-purpose flour 2 1/2 cups chicken stock 1 (15 ounce) can condensed cream of asparagus soup 3 tablespoons dry sherry 3 1/2 cups diced cooked chicken breast meat",Chicken And Asparagus Vol Au Vent,https://www.allrecipes.com/recipe/87033/chicken-and-asparagus-vol-au-vent/
"4 eggs, beaten 1/4 cup milk 1 cup shredded Swiss cheese 1 tablespoon chopped fresh chives 4 teaspoons butter 1 French baguette, cut into 1/2 inch slices 8 ounces sliced ham",Cheesy French Toast,https://www.allrecipes.com/recipe/87263/cheesy-french-toast/
1/2 cup crumbled feta cheese 1/4 cup sliced green onion 1 teaspoon dried tarragon salt and ground black pepper to taste 1 1/2 pounds ground turkey 2 tablespoons olive oil 1 thin slice red onion 2 tablespoons flour 1/2 cup chicken broth 1/2 cup red wine 1/2 teaspoon chopped fresh parsley 1/2 teaspoon dried minced onion 1/2 teaspoon crushed bay leaf 1/4 teaspoon dried thyme,French Burgers,https://www.allrecipes.com/recipe/174948/french-burgers/
"Days 1, 2, and 3: 1 1/4 cups all-purpose flour 1 1/2 cups water 1/2 teaspoon malt powder 1/2 teaspoon honey Days 4 and 5: 7 1/2 cups bread flour 4 1/4 cups water 2 teaspoons malt powder  Sourbread Recipe: 2 1/2 cups sourdough starter 5 1/8 cups bread flour 1 1/2 cups water 1/4 cup gluten 2 teaspoons malt powder",Chef Filips Sourbread,https://www.allrecipes.com/recipe/24418/chef-filips-sourbread/
"4 sheets phyllo dough 4 teaspoons butter, melted 32 helix snails, without shells 2 cups heavy whipping cream 4 egg yolks 4 tablespoons butter 2 tablespoons minced garlic 1/4 cup dry white wine",Creamy Garlic Escargot,https://www.allrecipes.com/recipe/17682/creamy-garlic-escargot/
1/2 pound bacon 2 1/2 pounds chopped onion 1/2 pound sweet onions 1/2 cup dry white wine 2 tablespoons chopped fresh thyme 1 tablespoon salt 1 tablespoon ground black pepper 8 cups beef stock 1/4 cup cooking sherry 4 slices toasted French bread,Julias Excellent French Onion Soup,https://www.allrecipes.com/recipe/17773/julias-excellent-french-onion-soup/
1/2 cup butter 1 tablespoon all-purpose flour 1/2 cup confectioners' sugar 1/2 cup milk,French Apple Pie Icing,https://www.allrecipes.com/recipe/20826/french-apple-pie-icing/
2 cups butter 4 cups all-purpose flour 2 1/4 cups white sugar 9 eggs,My Nanas Gallettes,https://www.allrecipes.com/recipe/15543/my-nanas-gallettes/
4 egg yolks 1 cup chestnut puree 1/3 cup white sugar 3 tablespoons milk 1 tablespoon brandy 4 egg whites,Chestnut Souffle,https://www.allrecipes.com/recipe/9495/chestnut-souffle/
1/4 cup white sugar 3/4 cup heavy whipping cream 1/4 cup all-purpose flour 1/2 cup finely chopped almonds 8 ounces chopped candied orange peel,Florentines Ii,https://www.allrecipes.com/recipe/11163/florentines-ii/
"1/2 cup unsalted butter, room temperature 1 cup confectioners' sugar, sifted 4 egg whites 1/2 teaspoon vanilla extract",Vanilla Or Chocolate Tuiles,https://www.allrecipes.com/recipe/11240/vanilla-or-chocolate-tuiles/
"1 cup all-purpose flour 5 eggs 1/4 cup milk 3/4 cup water 1/4 teaspoon salt 6 tablespoons unsalted butter, softened 1/4 cup sliced almonds 2 1/2 cups pastry cream 1 cup heavy cream, chilled 1 teaspoon vanilla extract",Paris Brest,https://www.allrecipes.com/recipe/7552/paris-brest/
"1/4 cup butter 2 onions, halved and thinly sliced 1 pint heavy cream 2 cups beef broth salt and pepper, to taste 3 slices French bread 3 slices provolone cheese",Creamy French American Soup,https://www.allrecipes.com/recipe/142544/creamy-french-american-soup/
"1 quart milk 12 egg yolks 2 vanilla beans, split lengthwise",Sauce Anglaise,https://www.allrecipes.com/recipe/59445/sauce-anglaise/
"1/2 cup hazelnuts 2 tablespoons butter, softened 1 cup butter 3 egg yolks 1 pinch salt 1 pinch white pepper",Blender Sauce Noisette Hollandaise With Hazelnut Butter,https://www.allrecipes.com/recipe/62468/blender-sauce-noisette-hollandaise-with-hazelnut-butter/
"Dough: 1/2 cup warm water (100 degrees F or 38 degrees C) 1/2 (.25 ounce) package active dry yeast 2 tablespoons granulated white sugar 1 3/4 cups unbleached bread flour 1 1/2 teaspoons kosher salt 3 tablespoons butter, room temperature, cut into pieces Croissants: 1 stick unsalted European-style butter 1 cup chopped bittersweet chocolate 1 egg 1 tablespoon water",Chef Johns Chocolate Croissants,https://www.allrecipes.com/recipe/263484/chef-johns-chocolate-croissants/
"1 tablespoon olive oil 2 pounds bone-in chicken pieces 1/2 teaspoon paprika 1/4 teaspoon freshly ground black pepper salt to taste 1 cup canned mushrooms, including liquid 1 onion, sliced 1 green bell pepper, cut into strips 1 clove garlic, peeled 1 (16 ounce) can whole peeled tomatoes 1 cup dry white wine 3/4 teaspoon salt, or more to taste 1/4 teaspoon dried marjoram 1 bay leaf",Chicken Marengo,https://www.allrecipes.com/recipe/245055/chicken-marengo/
3 tablespoons olive oil 1 1/2 teaspoons garlic powder 1/2 teaspoon onion powder 1/4 teaspoon salt 1/4 teaspoon ground black pepper,Garlic Crouton Slices,https://www.allrecipes.com/recipe/232993/garlic-crouton-slices/
"3/4 cup all-purpose flour 4 chicken breasts, cut into quarters 2 tablespoons olive oil 1 (8 ounce) package white mushrooms, sliced 6 carrots, peeled and sliced 1 1/2 cups white cooking wine 6 slices cooked bacon, crumbled 3/4 cup chicken broth 1/4 cup minced garlic 1 shallot, chopped 1 teaspoon dried parsley 1/2 teaspoon dried thyme 1/2 teaspoon dried marjoram 1 bay leaf salt and ground black pepper to taste",Easy Coq Au Vin Blanc,https://www.allrecipes.com/recipe/244141/easy-coq-au-vin-blanc/
"3 tablespoons butter 3 tablespoons olive oil 6 white onions, sliced into thin rings 1 clove garlic, minced 1 pinch salt 1 1/2 teaspoons ground black pepper 1 tablespoon brown sugar 1 tablespoon dried thyme 1/3 cup port wine 1 (32 ounce) carton beef stock salt and ground black pepper to taste 5 slices French bread 5 slices Swiss cheese",French Onion Soup With Port Wine,https://www.allrecipes.com/recipe/219781/french-onion-soup-with-port-wine/
"2/3 cup confectioners' sugar 1/4 cup ground almonds 1 7/8 cups sifted all-purpose flour 1/2 cup softened unsalted butter 1 egg 9 ounces mascarpone cheese 1/2 cup Greek yogurt 4 1/2 tablespoons confectioners' sugar 1 vanilla bean, slit lengthwise, seeds scraped 1 pound fresh raspberries",Tartelettes De Framboises Au Mascarpone Raspberry Tartlets,https://www.allrecipes.com/recipe/216652/tartelettes-de-framboises-au-mascarpone-raspberry-tartlets/
"4 small avocados, peeled and mashed 3 roma (plum) tomatoes, chopped 1 large shallot, minced 1 jalapeno pepper, minced 1/2 lemon, juiced 1 cup low-sodium chicken broth 1/4 cup corn oil 1 red bell pepper, cut into thin strips 1 yellow bell pepper, cut into thin strips 1 (4 ounce) package button mushrooms, sliced thin 1 teaspoon coriander seeds, crushed 1 teaspoon celery seed 1/4 teaspoon freshly cracked black pepper 2 tablespoons water 3 tablespoons corn oil 3 large shallots, sliced 4 cloves garlic, smashed 3 1/2 cups water 2 tablespoons white wine vinegar 1/4 cup cold unsalted butter, cut into 1/2-inch cubes 1/2 teaspoon sea salt 2 tablespoons olive oil 4 (6 ounce) beef tenderloin fillets, room temperature",Filet Mignon With Bell Pepper Haystack And Fresh Guacamole Served With Corn Chips,https://www.allrecipes.com/recipe/185849/filet-mignon-with-bell-pepper-haystack-and-fresh-guacamole-served-with-corn-chips/
"1/2 teaspoon butter, or as needed 1 tablespoon olive oil 1/4 teaspoon ground white pepper 1/2 teaspoon smoked paprika 1/8 teaspoon cayenne pepper 1 shallot, minced 2 cups cannellini (white kidney) beans, rinsed and drained 1/4 teaspoon tomato paste 2 tablespoons dry sherry 1 teaspoon soy sauce 1 tablespoon melted butter salt to taste 2 tablespoons chopped fresh parsley, or as desired",White Bean Pate,https://www.allrecipes.com/recipe/221157/white-bean-pate/
"1 tablespoon olive oil 1/2 large eggplant, chopped 2 large zucchini, sliced 1 large onion, chopped 1 green bell pepper, diced, or more to taste 1/2 cup cherry tomatoes, or as desired 2 tablespoons pitted kalamata olives 4 cloves garlic, chopped 2 tablespoons Burgundy wine 2 tablespoons dried basil 1 teaspoon dried thyme 1 teaspoon dried oregano salt and ground black pepper to taste 1 (16 ounce) tube prepared polenta, cut into 1/2-inch thick slices",Ratatouille With Polenta Rounds,https://www.allrecipes.com/recipe/222007/ratatouille-with-polenta-rounds/
"1 egg, beaten 2 tablespoons water",Puff Pastry Shells,https://www.allrecipes.com/recipe/240524/puff-pastry-shells/
"2 tablespoons olive oil 1 shallot, diced 1 cup pinot noir wine 1 cup beef broth 1 tablespoon butter 1 tablespoon Italian seasoning",Red Wine Reduction Sauce,https://www.allrecipes.com/recipe/238062/red-wine-reduction-sauce/
"1 large carrot, peeled and shredded 1 stalk celery, chopped 2 scallions (green onions), chopped 1/4 cup rice vinegar 1/3 cup chopped fresh cilantro 3 tablespoons low-fat mayonnaise 3 tablespoons low-fat plain yogurt 1 tablespoon lime juice 1/8 teaspoon cayenne pepper 3 (12 inch) French baguettes, cut into halves 1 pound frozen cooked prawns, thawed and tails removed",Prawn Banh Mi,https://www.allrecipes.com/recipe/237135/prawn-banh-mi/
1 clove garlic salt and ground black pepper to taste 2 tablespoons red wine vinegar 2 tablespoons mayonnaise 1/2 teaspoon dried oregano,Mahs Red Wine Dressing,https://www.allrecipes.com/recipe/236996/mahs-red-wine-dressing/
"1 1/2 pounds fresh pork fat without skin, cut into 1-inch cubes 3 pounds lean ground pork 3 onions, finely chopped 4 teaspoons salt, or to taste 1 1/2 teaspoons ground allspice ground black pepper to taste 2 cups boiling water",Cretons De Chez Nous,https://www.allrecipes.com/recipe/223502/cretons-de-chez-nous/
"2 eggs 1 1/2 cups milk 2 tablespoons butter 1/4 cup buckwheat flour 3/4 cup all-purpose flour 1 pinch salt 3 tablespoons butter 1/2 cup cremini mushrooms, sliced 1/2 cup oyster mushrooms, sliced 1 cup diced tomatoes 2 cups baby spinach leaves 4 teaspoons butter, divided",Savory French Crepes,https://www.allrecipes.com/recipe/223531/savory-french-crepes/
"2 cups heavy whipping cream 1 cup half-and-half 1 vanilla bean, split and scraped 4 chai tea bags 1 extra large egg 4 extra large egg yolks 1/2 cup white sugar 1/2 teaspoon ground cinnamon 1/2 teaspoon ground cardamom 1/4 teaspoon ground cloves 1/4 teaspoon ground nutmeg 1/4 teaspoon ground allspice",Chai Latte Creme Brulee,https://www.allrecipes.com/recipe/228518/chai-latte-creme-brulee/
"Sauce: 1 red bell pepper, sliced 1 tomato, chopped 1 clove garlic, minced 1 teaspoon dried oregano, or to taste salt and ground black pepper to taste Sandwich: 1 eggplant, sliced 1 zucchini, sliced 1 tomato, sliced 1 red onion, sliced 4 teaspoons olive oil 4 slices sourdough bread",Ratatouille Sandwich,https://www.allrecipes.com/recipe/245772/ratatouille-sandwich/
"3 tablespoons butter 1 large onion, chopped 2 carrots, chopped 2 tablespoons chopped fresh parsley 1 pound zucchini, sliced 3 eggs, beaten 1/4 cup heavy whipping cream",Gratin De Courgettes Au Parmesan Zucchini And Parmesan Gratin,https://www.allrecipes.com/recipe/246437/gratin-de-courgettes-au-parmesan-zucchini-and-parmesan-gratin/
